,Unnamed: 0,"(theta0, omega0)",converged to,closest fp,stability,success,theta0,omega0,converged to with reg,closest fp with reg,stability with reg,success reg
59,0,"(123.61201706681997, -0.687311915666224)","(0.005668590776622295, 0.0005053639179095626)","(0.0, 0.0)",unstable,False,123.61201706681997,-0.687311915666224,"(-0.00033853724016807973, -0.004267985466867685)","(0.0, 0.0)",unstable,False
60,0,"(92.96698206389709, -8.87920629712484)","(0.003797244979068637, 0.0006932460819371045)","(0.0, 0.0)",unstable,False,92.96698206389709,-8.87920629712484,"(0.0063649313524365425, 0.0019224543357267976)","(0.0, 0.0)",unstable,False
61,0,"(282.0564158147505, 2.450224117714149)","(-0.006716983858495951, -0.008933886885643005)","(0.0, 0.0)",unstable,False,282.0564158147505,2.450224117714149,"(-3.493204712867737e-05, 0.0018922386225312948)","(0.0, 0.0)",unstable,False
62,0,"(243.33944060600484, -22.556330660643944)","(0.005363977514207363, -0.004749245475977659)","(0.0, 0.0)",unstable,False,243.33944060600484,-22.556330660643944,"(-0.0029910749290138483, -0.00411981251090765)","(0.0, 0.0)",unstable,False
63,0,"(177.10303892944225, -15.814849716433407)","(-0.0036898136604577303, -0.00169414805714041)","(0.0, 0.0)",unstable,False,177.10303892944225,-15.814849716433407,"(-0.0041611893102526665, -0.010574852116405964)","(0.0, 0.0)",unstable,False
64,0,"(249.26578115420105, -8.244978910767813)","(-0.006075836718082428, -0.0101249348372221)","(0.0, 0.0)",unstable,False,249.26578115420105,-8.244978910767813,"(-0.0008918322855606675, 0.006519928574562073)","(0.0, 0.0)",unstable,False
65,0,"(18.779549544491555, -11.777264166222237)","(0.002699477132409811, 0.0021288911812007427)","(0.0, 0.0)",unstable,False,18.779549544491555,-11.777264166222237,"(-0.003653545631095767, -0.00862438790500164)","(0.0, 0.0)",unstable,False
66,0,"(105.90009627384454, -9.188079516086853)","(0.0009767055744305253, 0.00023932475596666336)","(0.0, 0.0)",unstable,False,105.90009627384454,-9.188079516086853,"(-0.0008295081788673997, -0.006514640059322119)","(0.0, 0.0)",unstable,False
67,0,"(125.97300630393958, -8.665123485808218)","(0.00330130523070693, 0.0008287882665172219)","(0.0, 0.0)",unstable,False,125.97300630393958,-8.665123485808218,"(-0.0031804987229406834, -0.010463803075253963)","(0.0, 0.0)",unstable,False
68,0,"(325.92475008783157, 14.52367437726264)","(0.0007376029971055686, 0.006832718849182129)","(0.0, 0.0)",unstable,False,325.92475008783157,14.52367437726264,"(0.001452007913030684, -0.006035481579601765)","(0.0, 0.0)",unstable,False
69,0,"(343.91615058064656, -3.4900993584982283)","(-0.0021209761034697294, -0.009586420841515064)","(0.0, 0.0)",unstable,False,343.91615058064656,-3.4900993584982283,"(-0.0005843514809384942, 0.0009195475140586495)","(0.0, 0.0)",unstable,False
